8,IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,Substance,fossil_bio,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022
584,Non-Annex_I,Western_Africa,CAF,Central African Republic,1.A.3.d,Water-borne Navigation,SO2,fossil,,,,,,,,,0.00070249484274079,0.00070249484274079,0.0014049896854816,0.0018380466329347,0.002033489622834,0.002216203968166,0.0020548666492539,0.0020022452241999,0.0012789431435658,0.0011565496875791,,,0.0012400248910682,0.0015915585307012,0.0012641264723727,0.0013569358987514,0.0013898684522292,0.0013841118544134,0.0014419243963487,0.0013844841908955,0.0013334562304525,0.00133345946476,0.0013126261757061,0.0012429980209904,0.0023206699907123,0.0097239417696367,0.011991914258218,0.011656980099616,0.011305875743364,0.0090803947647564,0.0063404306162933,0.0053008259768476,0.0080892785224999,0.0098063454950296,0.0088329705741816,0.0055381198470461,0.010200970011913,0.013143807030535,0.018717860306531,0.020489104503038,0.020502908324779,0.02366714150404,0.0076390948942001,0.0090596603351768,0.01371276521745
585,Non-Annex_I,Western_Africa,CAF,Central African Republic,1.A.3.e,Other Transportation,SO2,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023638962579684,0.015223405570925,0.0092932600561873,,,,,,,,,,,,,,,,
586,Non-Annex_I,Western_Africa,CAF,Central African Republic,1.A.4,Residential and other sectors,SO2,fossil,0.0072917229377347,0.0072917229377347,0.0079704655635871,0.0081908425535555,0.0082645788954967,0.02335841529614,0.028353358943997,0.03299269615615,0.040284444417717,0.046217878170933,0.049648055399814,0.058467957188623,0.08301812437482,0.093711554032314,0.093322743759013,0.089894843888317,0.11115409265778,0.10348926066649,0.057682423024639,0.045316571353341,0.095776388543242,0.12268017684776,0.098413660434022,0.10273655549138,0.10629187554811,0.10681635134016,0.10728869219289,0.10335607134086,0.09139611728252,0.096263225816435,0.11482774457145,0.12190123856845,0.12227227474765,0.11221907645154,0.10407048997623,0.087600510877615,0.090892506600981,0.089091247343669,0.060353191587273,0.057482425880971,0.05399062062174,0.066669134571148,0.07187719700188,0.043033019245367,0.050242508403611,0.067414052354267,0.078208927072853,0.07984207520018,0.078601439218224,0.079969604281785,0.082529949272247,0.086368551563977,0.080610648126379
587,Non-Annex_I,Western_Africa,CAF,Central African Republic,1.A.5,Non-Specified,SO2,fossil,0.32567168775488,0.32567168775488,0.30952732588074,0.33133227642839,0.35971530079224,0.35666818620595,0.30362303917839,0.34051279761463,0.29284550427523,0.33932160234124,0.2728182064083,0.28557140649261,0.30782656347424,0.35900683359314,0.26690851898583,0.2849112916593,0.21250298162857,0.40196971405956,0.38667549638576,0.47206130510623,0.074749070486807,0.10191447105009,0.08058973247397,0.088254312987309,0.11290198167651,0.10743010846551,0.11402434140781,0.12853590451274,0.10302533932619,0.084002727186059,0.088819524992473,0.11093580083964,0.097490848115989,0.089957822577498,0.069089798884549,0.053753640016729,0.056248892833586,0.05225941902753,0.027585693369166,0.016027475041837,0.044194211350902,0.022663223845146,0.060766513928393,0.033540388465531,0.04052350503886,0.040865940569922,0.096205581710401,0.057678743701942,0.026889108614478,0.042688880184119,0.043256619713978,0.04526856053943,0.042250653802637
588,Non-Annex_I,Western_Africa,CAF,Central African Republic,2.A.3,Glass Production,SO2,fossil,1.7921358e-06,1.8274648e-06,1.862686e-06,1.8986324e-06,1.9364506e-06,1.9770324e-06,2.020319e-06,2.0662516e-06,2.1156632e-06,2.1696122e-06,2.2286082e-06,2.2934548e-06,2.3634562e-06,2.4359566e-06,2.5072614e-06,2.5748716e-06,2.6374838e-06,2.6961368e-06,2.7535256e-06,2.8135898e-06,2.8790734e-06,2.950731e-06,3.0273572e-06,3.107433e-06,3.188626e-06,3.2691232e-06,3.3488168e-06,3.4279518e-06,3.5054894e-06,3.5802438e-06,3.651529e-06,3.7187864e-06,3.7825844e-06,3.8448242e-06,3.908142e-06,3.9744978e-06,4.0445678e-06,4.118058e-06,4.194792e-06,4.2742602e-06,4.3560706e-06,4.440282e-06,4.52711e-06,4.5261213717529e-06,4.6156358880134e-06,4.706920760825e-06,4.7770907929901e-06,4.8483069089249e-06,4.9205847034816e-06,4.9994773698274e-06,5.0762456661901e-06,5.1541927600333e-06,5.2333367521035e-06
589,Annex_I,Canada,CAN,Canada,1.A.1.a,Main Activity Electricity and Heat Production,SO2,bio,0.08422626574707,0.085838729003906,0.085580739501953,0.088698229003906,0.087397494750976,0.064768770996094,0.06715523425293,0.068004494750976,0.075249989501953,0.07741073425293,0.1035225,0.19587575,0.22074052099609,0.2151719790039,0.24034852099609,0.1707874911177,0.18915922012161,0.23519069912551,0.2542827411177,0.35624647012159,0.41911098153207,0.42118942403695,0.47244427343103,0.51057469453983,0.60470535059128,0.53354544850577,0.55148127141145,0.59732822622263,0.63633932859474,0.72466610000727,0.7201008121181,0.75561138444048,0.79642460736478,0.79730365378314,0.77422295197282,0.705100191276,0.68833237906651,0.68613340165225,0.6232603588698,0.69163500614461,0.80231578445624,0.79831833413768,0.86105407403031,0.87516100133549,0.76644982289086,0.80425386132596,1.0633101943638,1.0220039441455,1.0049035692679,0.98560805125225,0.90300342629498,0.89397789469014,0.89578249016819
590,Annex_I,Canada,CAN,Canada,1.A.2,Manufacturing Industries and Construction,SO2,bio,107.75466212125,109.4477796684,108.7600356961,112.35816615515,110.34712830622,81.505634171125,83.1937892482,84.218441101917,93.848937228527,97.037555588207,105.9281868044,94.714554021093,91.815815410748,105.92593700798,104.89963788375,116.97366358888,119.78881507841,123.89527216243,120.69198248214,112.14670420553,105.05212852,106.01126412,106.79052996,102.038396408,120.699048392,122.4449014,117.8211784,117.7790606,115.8752766,129.029406,128.7458096,119.5192092,122.5584454,122.8277174,129.743855,122.767653,111.8826156,110.70442700045,94.45987580045,91.06322220045,92.993737799966,91.742556999966,93.695037299874,102.55734260146,101.71457520146,100.11265480146,93.955276873631,94.561865781478,96.991575048041,98.91131332542,90.163080469392,90.023124820352,89.26258434352
591,Annex_I,Canada,CAN,Canada,1.A.3.b_noRES,Road Transportation no resuspension,SO2,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08549405545078,0.093679712526878,0.11571739901399,0.11599203575442,0.11663981387666,0.1202145359598,0.12106107284877,0.14774325694826,0.11573392527621,0.53988584742522,0.56180595174926,0.57903855899942,0.7005907352203,0.93568638467703,0.91962099534061,0.9137133500084,0.66527530861837,0.59538406101926,0.5734940371057,0.59634437128534,0.56141018887675,0.56973322450153,0.49206345563792,0.52138785704662,0.49616887183514
592,Annex_I,Canada,CAN,Canada,1.A.4,Residential and other sectors,SO2,bio,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.32,2.24,2.16,2.08,2,2.094792,1.765894,1.763058,1.586592,3.52792,3.362376,3.107552,3.134808,3.07554,2.82125,2.67896,2.4642966666667,2.51438,2.30041,2.1311333333333,1.8847366666667,1.950648,1.5711853333333,1.4787626666667,0.81442,0.80104,0.95411569968023,0.97006569968023,0.99572569968023,0.89715155090573,0.96898204915574,0.93279540021405,1.0424354002141,1.0741454002141,1.0623054002141,1.0138654002141,1.0271254002141,1.1038954002141,1.1333654002141,1.1333654002141,1.1182545762465,1.1182527619327
593,Annex_I,Canada,CAN,Canada,3.C.1,Emissions from biomass burning,SO2,bio,0.20813993322484,0.2775351106463,0.26589882410223,0.29147695612353,0.24909327256001,0.29499345503087,0.36587010753282,0.32400508642506,0.33054904877898,0.28435961936149,0.31045377549837,0.37393083604579,0.39388089923312,0.37156293013687,0.31746471840632,0.34206799922504,0.4009941713721,0.35439707396777,0.25872033491658,0.33668657339871,0.37246877729188,0.35484953190544,0.34177171203959,0.34135405596422,0.32002582291653,0.31653262548927,0.35903598094428,0.30949774699752,0.3068484110438,0.30301555405934,0.28184759119908,0.21266812370426,0.16877809432008,0.19727896582879,0.18497491578689,0.16663294721498,0.15030640129804,0.12558448278825,0.11760742631968,0.084658715613963,0.066065871620626,0.069751456361974,0.080857743504649,0.10125812671148,0.09793236264989,0.10577569163993,0.12171456237761,0.12927203246221,0.13079384570072,0.13721376489527,0.15151339112377,0.12612724373117,0.15208757722688
594,Annex_I,Canada,CAN,Canada,4.C,Incineration and Open Burning of Waste,SO2,bio,0.2937853266,0.29204350272,0.29009563541429,0.28787500321143,0.28529739728571,0.28231274831429,0.27899795691429,0.2753263152,0.27134069590857,0.26709628552,0.2626445829,0.25841222133714,0.25397074534,0.24942122784,0.24488119448,0.24041070285714,0.23574231162,0.23110529319429,0.22638066892286,0.22142465053714,0.2161404724,0.21576344344,0.21464363198571,0.21133054806857,0.21612171329714,0.20496094277143,0.20479831713714,0.19192355196571,0.1735017108,0.167733996,0.16151013794286,0.15359796973715,0.15039285621714,0.13008308226857,0.11919576165429,0.0998800024,0.1135670916,0.1130134596,0.1021385068,0.0953589428,0.0920606744,0.0947726688,0.0947923284,0.0923363456,0.09420343,0.09700766,0.0928396468,0.0934127772,0.095027996,0.0989335076,0.0989912076,0.09938791712,0.099789304965148
595,Annex_I,Canada,CAN,Canada,1.A.1.a,Main Activity Electricity and Heat Production,SO2,fossil,361.76581795807,394.63768164011,377.35012781386,360.83366172073,367.70268116459,372.04355619359,418.26868703846,459.08288124643,530.30694005594,556.46747944362,598.06396958163,558.03206001944,599.82378054507,624.57400520819,663.83823471077,647.59570811371,600.98849984042,679.24630842422,740.43212682033,811.37889363617,739.5830679965,749.6091785178,775.57398867508,684.75972125507,686.34181931442,586.07677510633,574.52902620383,636.37253972931,716.51389535314,699.32973574159,748.73794571531,742.22258620615,696.69871123178,710.32824515439,647.82629313342,616.98336552939,576.14666263389,631.08448673149,560.5249563477,457.64992744425,451.86678087084,420.68594737277,369.23237719,374.07381687705,390.08300892497,346.45014328919,345.24433263704,341.79091489986,253.15324744081,238.32603918912,198.83228300343,177.97882875081,172.98522209713
596,Annex_I,Canada,CAN,Canada,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,SO2,fossil,87.048244942322,82.81393738231,85.977792034969,87.646425283103,83.188038003843,80.614704178765,74.279981423302,71.387692616761,71.740881630014,69.309931713127,66.466944725825,60.877795423209,57.84425352799,50.844693440562,44.411254434771,33.960891464633,43.606448535731,41.526804420137,47.920111238666,50.65121108601,55.961912709198,58.670501398659,60.008062133535,61.351694214252,54.719345822002,60.236572452502,69.490048337373,77.183212084955,68.939345777352,67.006284840307,70.383259997758,65.241037468455,69.266047406926,59.379957682981,62.238172539645,99.810506838831,90.827691030772,92.2383940066,92.311237145576,99.985611175084,114.22022711594,103.44967509205,119.27868546003,122.75626050293,110.75882495567,126.4597899805,113.21384796345,124.94401943487,119.73067435581,105.11945834852,98.087996099666,101.54462697818,105.49830524272
597,Annex_I,Canada,CAN,Canada,1.A.2,Manufacturing Industries and Construction,SO2,fossil,301.61856988696,275.38114551682,306.64709631386,407.1525551032,395.0071366238,333.2786444489,327.44569457912,328.32851492307,309.37004560796,311.22394103618,279.02725628541,245.14219487173,202.03173464218,169.17763942279,165.55109596484,150.9326196632,153.57010196719,143.96186541756,161.20408838869,164.37845754806,143.56278587462,139.90436058779,134.92827654556,134.32746757582,124.88816565943,128.57452792208,125.54038185469,121.71170352298,119.17666767125,115.08739865753,118.55765704675,110.78710864744,100.06057288251,103.77621360777,108.50053251744,109.4087812827,100.41959226384,99.457500813387,91.191127891045,89.345846381412,91.468696800766,96.636342591181,92.71828006442,80.491025177484,78.000402265149,82.147147425003,83.261635893475,90.767166964275,87.993655026779,91.214915903747,86.565697663956,86.174576402549,80.409293196241
598,Annex_I,Canada,CAN,Canada,1.A.3.a,Civil Aviation,SO2,fossil,1.9775717238214,2.0345013849041,2.1474858940531,2.4349178322967,2.6623451006986,2.7546553121346,2.7137381919509,2.7193768554381,2.9252185829431,3.4446694070115,3.5070448833385,3.5565340484706,2.738859122371,3.0719014062699,3.150624846323,3.3814152763127,3.3855607889553,3.5593821029689,3.6909955331022,3.6490309416259,3.4804525775468,3.0978018842084,3.1559895074041,3.0561672273047,3.2615041551453,3.5322746028832,3.8952291008864,4.0447178544451,4.1963718681312,4.3926287058781,4.4384676751934,3.9160737560982,4.2823099644203,4.4448583576143,4.7898421290538,4.9616419061558,4.9370602979055,5.3293249951522,4.9536509243648,4.0814873188023,3.8430374229602,4.0620558506047,4.8611921866389,5.3868868282699,5.2618603110109,5.390096740265,5.7982191619809,6.3174266034487,6.7885343956399,6.9520314776247,3.416752936271,4.2356441358732,6.4664167140994
599,Annex_I,Canada,CAN,Canada,1.A.3.b_noRES,Road Transportation no resuspension,SO2,fossil,44.398579830352,46.10430419134,49.511662923261,54.746480819264,57.69079731232,60.157832954874,65.7950970219,67.033918281853,70.38848101327,74.628370455803,76.283513457256,74.766305290815,63.952672404157,63.441626677181,65.862226315032,67.202798898688,68.416847822209,71.167038420349,75.103842815862,75.701825957776,73.368807822942,70.96991793008701,72.226792795214,74.786047228624,78.89204924748,33.371272260522,33.321782933927,33.874377602667,33.605579113143,33.899454365434,30.14428274288,29.58234767329,31.317512019924,31.237973435438,31.073364355878,19.820044743672,18.609696667452,17.961189079901,16.881401076108,13.908837917279,12.593528908442,9.4965875481081,8.0387201474468,7.1903162563698,6.2713828672444,6.1870812880777,5.9455653046116,5.0834451613307,5.0694971216477,4.6759459259612,4.2279195258301,4.3770100315067,4.5474058158357
600,Annex_I,Canada,CAN,Canada,1.A.3.c,Railways,SO2,fossil,2.6067241251343,2.6066051589477,2.3194988214843,2.2726899043334,2.3709301276977,2.1978591823608,1.9748614427246,1.3318207890625,1.3776498945313,1.4387554109375,1.4547261,1.4095914,1.296114083081,1.2241331835937,1.3387645890625,1.3200164054687,1.1637809054687,1.1783627835937,1.3165445054687,1.4095914,1.3811217945312,1.2790478835937,1.3380701835937,1.3332096,1.3790387054688,1.2491895945312,1.2214143945312,1.2380794890625,1.1818348109375,1.2512728109375,1.2825199109375,1.2602997,1.1436439109375,1.1394776054687,1.1589201945312,1.3144612890625,1.3762610835937,1.4741686890625,1.562355,1.0103229,1.3047399945312,1.4936114054687,1.5061101945313,1.4505597945313,1.4873620109375,1.4165352,1.3012680945313,1.4894451,1.5213866054687,1.5324965835938,1.4276453054687,1.4779904799689,1.5355278222548
601,Annex_I,Canada,CAN,Canada,1.A.3.d,Water-borne Navigation,SO2,fossil,72.95908592082,76.5042258155,85.42087427102,90.32263044898,84.7205091306,65.80611088816,68.23686809714,69.94250064898,83.9327050947,81.23186015428,100.12149862204,124.41591604164,89.92485651592,74.96498223592,74.34665069714,69.00997292734,70.70167860572,74.83032453632,88.80892413552,93.33224964,79.03482076736,82.17522593634,79.86983277306,70.06477588164,72.95289204326,68.3692037698,69.9339846155,70.78138463428,80.84337445796,77.9289434098,80.13450424736,86.61884012408,83.079112153767,97.0104974106,104.4583198204,104.2787815951,92.352248980647,91.920677519148,87.327405847295,90.59142160897,94.352397737767,80.004440570674,75.506634577116,66.761398092197,62.278229110899,60.552557050868,63.2996900058,51.35575051073,53.567690422214,59.382418637594,15.275133702763,20.741717504724,22.396581946837
602,Annex_I,Canada,CAN,Canada,1.A.3.e,Other Transportation,SO2,fossil,,,,,,,,,0.03707466897583,0.14056214282226,0.16379789074707,0.20032085644531,0.15244782507324,0.35740892285156,0.27544864453125,0.18974607299805,0.10473945281982,0.077198469268799,0.079853320220947,0.088124849151612,0.12468606842041,0.13127631842041,0.14113160787964,0.1258155708313,0.2200064086914,0.25931570739746,0.35300794726562,0.16511750631714,0.20945668969726,0.21007589282226,0.18824804455566,0.13986522348022,0.13543800210571,0.16463330859375,0.17935087097168,0.27173519857349,0.26155476206014,0.44739123193528,0.42233167686099,0.36613909762143,0.48014217783747,0.40560619145799,0.28098774547351,0.35144201952707,0.34767716682649,0.31537941497387,0.29853761105421,0.21583021869434,0.23021756092356,0.28728665944478,0.24309713633286,0.25126350152373,0.26114745516945
603,Annex_I,Canada,CAN,Canada,1.A.4,Residential and other sectors,SO2,fossil,165.77872906109,156.2293337149,164.43606408591,159.27450071217,160.48748850166,156.42062899219,173.62416899365,174.34436171899,182.16581839647,184.20552664057,170.11636004559,154.86476892308,184.37712523997,173.47686803053,153.00058936983,134.75013446134,125.35155483507,116.86594390022,115.22697644115,119.57853031065,46.334567427444,45.325937544246,46.767468106465,46.471654539857,49.964621232088,53.602920263713,49.878679610706,51.088489053005,41.93179569397,42.940894018091,42.352150062773,39.207150637894,43.404635483205,41.400723385118,40.253372162372,43.323937843163,42.059119018249,43.521676667431,43.080701830762,38.816659364389,42.26146963154,45.817822197546,48.176467427353,50.671110722936,51.541906313288,50.728322350648,51.432238099108,50.039231332871,48.853913504164,50.967281478905,45.084115716004,46.672247006972,48.485887479635
604,Annex_I,Canada,CAN,Canada,1.A.5,Non-Specified,SO2,fossil,25.016261308593,29.446732441406,30.646141787109,29.275387382813,37.08379125,34.5136275,22.568486308593,32.016896191407,28.663445654296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,Annex_I,Canada,CAN,Canada,1.B.2,Oil and Natural Gas,SO2,fossil,0.0194457,0.0184074,0.0176361,0.0170874,0.0143136,0.0107982,0.009849,0.0094188,0.0102495,0.0119403,0.0126819,0.0120294,0.0115845,0.0124149,0.0174285,0.0202764,0.0191934,0.0190599,0.021018,0.0188673,0.0176658,0.0192381,0.0180663,0.0182442,0.0186276,0.0241596,0.0221181,0.0204219,0.0266994,0.0225165,0.0234141,0.0229554,0.0178596,0.0198225,0.0165738,0.0157224,0.0189366,0.0239862,0.0234954,0.0246996,0.0264396,0.0254736,0.013228035011287,0.016074327232233,0.021580406538976,0.018981177301571,0.011768399538769,0.014048919621049,0.014349265600154,0.011007434129726,0.01127432303329,0.011266425515639,0.0098845500327691
